n1,n2,num_samples,avg_actual_edges,max_edges,pred_density,density,avg_crossings_original,avg_crossings_barycenter,avg_crossings_median,avg_crossings_sifting,avg_crossings_optimal,avg_tot_time_bar,avg_tot_time_med,avg_tot_time_sif,avg_tot_time_opt,avg_tot_time
10,6,20,6.0,60,0.1,0.10000000000000002,5.95,1.75,1.7,1.7,1.7,1.7368793487548827e-05,1.316070556640625e-05,0.0007553696632385254,0.015757715702056883,0.016543614864349365
10,6,20,12.0,60,0.2,0.20000000000000004,24.1,12.05,12.0,11.9,11.9,1.952648162841797e-05,1.583099365234375e-05,0.0012154340744018554,0.024193322658538817,0.025444114208221437
10,6,20,18.0,60,0.3,0.29999999999999993,59.75,39.0,39.95,38.5,38.5,2.1529197692871093e-05,1.870393753051758e-05,0.0017622709274291992,0.03414396047592163,0.03594646453857422
10,6,20,24.0,60,0.4,0.4000000000000001,106.4,75.25,76.85,75.0,74.95,2.608299255371094e-05,2.1219253540039062e-05,0.002334010601043701,0.0447675347328186,0.047148847579956056
10,6,20,30.0,60,0.5,0.5,166.5,132.7,134.95,132.3,132.05,0.00010520219802856445,2.3567676544189452e-05,0.002986025810241699,0.05583821535110474,0.05895301103591919
10,6,20,36.0,60,0.6,0.5999999999999999,247.2,186.85,189.15,186.75,186.6,3.01361083984375e-05,2.5463104248046874e-05,0.003538382053375244,0.06726349592208862,0.07085747718811035
10,6,20,42.0,60,0.7,0.6999999999999997,329.35,275.05,279.55,274.75,274.75,2.906322479248047e-05,2.5856494903564454e-05,0.004022443294525146,0.0771907091140747,0.0812680721282959
10,6,20,48.0,60,0.8,0.8000000000000002,431.55,381.55,385.6,381.45,381.45,3.203153610229492e-05,2.7728080749511718e-05,0.004588663578033447,0.08741016387939453,0.09205858707427979
10,6,20,54.0,60,0.9,0.9,557.2,506.8,512.15,506.85,506.7,3.076791763305664e-05,3.072023391723633e-05,0.005134224891662598,0.09728827476501464,0.10248398780822754
