Density,10×10,20×20,30×30,40×40,50×50,60×60
0.2,100.0,51.25069483046136,36.82244985061887,33.32517938682322,29.122865528281753,14.228742572513092
,48.34761321909424,34.34454358270418,24.60403933032155,20.399808992845394,18.33399448631746,
,34.60246360582307,21.569493986552608,17.36747937715159,15.212859950594135,12.578630787729455,
,30.74271388279537,17.06293706293706,13.031149316009087,11.906868987747044,10.412919161832011,
,23.38348922326149,15.212862619949922,11.231796399814941,9.232528395633546,8.62600241102086,
,20.317973592023723,11.333389910274114,10.505422860431073,7.027219437174417,6.943709284892652,
,14.012542407731063,8.46415423095298,6.951882639424049,6.127785620068039,5.2492018113485,
,12.069098480758848,7.880909926907077,5.329391314095253,4.428730255453623,4.143530967029945,
,8.607021517553799,4.349013356635475,3.775486154711177,2.9174838299715127,2.8977444905702137,
