Density,10×10,20×20,30×30,40×40,50×50,60×60
0.2,99.6124031007752,52.52918287937744,38.246905676483145,35.021200260926285,30.832443970117396,16.097025802008424
,49.57160342717258,36.012354152367884,26.33404198777571,22.126627948264822,19.92459522436421,
,36.28219484882419,23.210959941917363,19.178510903389988,17.029517301069262,14.369665397122505,
,32.68567847069884,18.53578520245187,14.490572017112974,13.378024049525692,11.796373750687573,
,25.19316795445304,16.546993772577178,12.538253557952284,10.656389149131032,9.82332908468624,
,21.921315009431424,12.644946264764654,11.344483813207058,8.39715871882223,7.848811850739125,
,15.42099311195641,10.014332686957259,7.829190341292905,6.923272217130055,6.044929687070897,
,13.287576154854627,8.700344957107028,6.292504531206607,5.016341869066646,4.729017444509502,
,9.2805626750909,4.94943047415544,4.344763241633054,3.2512380138374652,3.2628306992366665,
