n1,n2,num_samples,avg_actual_edges,max_edges,pred_density,density,avg_crossings_original,avg_crossings_barycenter,avg_crossings_median,avg_crossings_sifting,avg_crossings_optimal
6,6,10,4.0,36,0.1,0.11111111111111113,1.9,0.4,0.4,0.4,0.4
6,6,10,8.0,36,0.2,0.22222222222222227,11.8,3.9,3.9,3.9,3.9
6,6,10,11.0,36,0.3,0.3055555555555555,21.6,9.4,9.9,9.3,9.3
6,6,10,15.0,36,0.4,0.41666666666666663,37.8,23.5,23.7,22.9,22.9
6,6,10,18.0,36,0.5,0.5,54.3,34.8,35.2,34.5,34.5
6,6,10,22.0,36,0.6,0.611111111111111,79.7,58.5,58.8,58.2,58.2
6,6,10,26.0,36,0.7,0.7222222222222222,118.2,95.5,97.3,95.5,95.5
6,6,10,29.0,36,0.8,0.8055555555555556,139.2,122.5,123.9,122.7,122.4
6,6,10,33.0,36,0.9,0.9166666666666666,187.3,172.3,172.8,172.3,172.3
