n1,n2,num_samples,avg_actual_edges,max_edges,pred_density,density,avg_crossings_original,avg_crossings_barycenter,avg_crossings_median,avg_crossings_sifting,avg_crossings_optimal
4,3,10,2.0,12,0.1,0.16666666666666669,0.4,0.0,0.0,0.0,0.0
4,3,10,3.0,12,0.2,0.25,1.0,0.0,0.0,0.0,0.0
4,3,10,4.0,12,0.3,0.33333333333333337,1.9,0.7,0.7,0.7,0.7
4,3,10,5.0,12,0.4,0.41666666666666663,3.3,1.0,1.0,1.0,1.0
4,3,10,6.0,12,0.5,0.5,4.7,2.1,2.1,2.1,2.1
4,3,10,8.0,12,0.6,0.6666666666666667,6.7,4.5,4.6,4.5,4.5
4,3,10,9.0,12,0.7,0.75,9.8,7.4,7.5,7.4,7.4
4,3,10,10.0,12,0.8,0.8333333333333333,11.7,9.1,9.1,9.1,9.1
4,3,10,11.0,12,0.9,0.9166666666666666,15.4,12.4,12.4,12.4,12.4
