n1,n2,num_samples,avg_actual_edges,max_edges,pred_density,density,avg_crossings_original,avg_crossings_barycenter,avg_crossings_median,avg_crossings_sifting,avg_crossings_optimal
6,5,10,3.0,30,0.1,0.09999999999999999,0.8,0.1,0.1,0.1,0.1
6,5,10,6.0,30,0.2,0.19999999999999998,5.9,1.2,1.2,1.2,1.2
6,5,10,9.0,30,0.3,0.29999999999999993,12.9,6.3,6.3,6.3,6.3
6,5,10,12.0,30,0.4,0.39999999999999997,25.6,12.7,13.2,12.7,12.7
6,5,10,15.0,30,0.5,0.5,39.0,23.1,23.4,22.8,22.8
6,5,10,18.0,30,0.6,0.5999999999999999,51.8,36.8,37.6,36.8,36.8
6,5,10,21.0,30,0.7,0.7000000000000001,74.7,55.5,57.1,55.5,55.5
6,5,10,24.0,30,0.8,0.7999999999999999,94.6,78.7,79.8,78.7,78.7
6,5,10,27.0,30,0.9,0.9000000000000001,119.1,108.0,108.2,108.0,108.0
